ID,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
16647,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Observation,2020-06-11,,,,public,2020-06-12,Nafed Multi Party Auction: Auction Watch Screen: In upper export column name displayed as contract description instead of contra,closed,fixed,
16686,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Observation,2020-06-12,,,,public,2020-06-12,"Allocationutility -> Closed Auction -> In view trade grid, in price & trade price column same price is getting displayed.",assigned,open,
16685,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Bug,2020-06-12,,,,public,2020-06-12,"Allocationutility -> Closed Auction -> In view trade grid, in qty column bid qty is getting displayed instead of trade qty.",assigned,open,
16689,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Bug,2020-06-12,,,,public,2020-06-12,"Allocationutility -> Closed Auction -> In view log screen State Code, Commodity Code & Season Id filter is not working.",assigned,open,
16692,NCDFI spotlite,hemantn,dineshp,normal,minor,always,,Observation,2020-06-12,,,,public,2020-06-12,Allocationutility -> Closed Auction -> In view log screen there should be space in between State Code & Season Id filter.,assigned,open,
16691,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Observation,2020-06-12,,,,public,2020-06-12,Allocationutility -> Closed auction -> In view log screen 'Contract Code' filter is provided but in grid same column is not prov,assigned,open,
16690,NCDFI spotlite,hemantn,dineshp,high,major,always,,Bug,2020-06-12,,,,public,2020-06-12,Allocationutility -> Closed auction -> In view log grid commodity & season is not getting displayed.,assigned,open,
16688,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Observation,2020-06-12,,,,public,2020-06-12,Allocationutility -> Closed Auction -> Reset button is not provided in view log & view trade screen,assigned,open,
16687,NCDFI spotlite,hemantn,dineshp,normal,major,always,,Observation,2020-06-12,,,,public,2020-06-12,"Allocationutility -> Closed Auction -> In view log grid, price & qty column is not getting displayed.",assigned,open,
16684,NCDFI spotlite,hemantn,dineshp,normal,minor,always,,Observation,2020-06-12,,,,public,2020-06-12,Allocationutility -> Closed Auction -> Auction Ref No column is not provided in view trade grid.,assigned,open,
16677,NCDFI hostend,poonamc,dineshp,normal,minor,always,,Bug,2020-06-12,,,,public,2020-06-12,FAQ email- Unit of measurement is not displayed for qty and price,assigned,open,
16659,NCDFI spotlite,asham,dineshp,normal,minor,always,,Bug,2020-06-12,,,,public,2020-06-12,SPOTLITE UTILITY---TCM MEMBER ALLOWED TO UPLOAD THE ANNEXURE 5.IT SHOULD ALLOWED ONLY THE ADMIN USER.,deployed_in_uat,open,
16664,NCDFI spotlite,ravinar,ravinar,normal,minor,always,,Bug,2020-06-12,,,,public,2020-06-12,allocationutility.neml.xyz :- If two members upload the file for same state at the same time then for one member file uploaded s,feedback,open,
16668,NCDFI spotlite,ravinar,dineshp,normal,minor,always,,Bug,2020-06-12,,,,public,2020-06-12,allocationutility.neml.xyz :- In export of process annexure V screen grid log time format is incorrect.,assigned,open,
16667,NCDFI spotlite,ravinar,dineshp,normal,minor,always,,Observation,2020-06-12,,,,public,2020-06-12,"allocationutility.neml.xyz :- Provide filters such as auction date,remark and state.Also provide upload time in grid.",assigned,open,
16638,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Observation,2020-06-11,,,,public,2020-06-12,Market Watch : '0' is displayed in Super H1 column it should be blank as super H1 is not yet uploaded.,closed,fixed,
16642,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Observation,2020-06-11,,,,public,2020-06-12,"Market Watch : Export Logical Session : Unique number, Contract Code column not provided.",closed,fixed,
16655,NCDFI spotlite,ravinar,dineshp,high,major,always,,Bug,2020-06-11,,,,public,2020-06-11,"allocationutility.neml.xyz- If total qty offered,H1bid price,B1 bid qty,Qty matched,Bid price in 1st round,qty in 1st round cont",assigned,open,
16654,NCDFI spotlite,ravinar,dineshp,high,major,always,,Bug,2020-06-11,,,,public,2020-06-11,allocationutility.neml.xyz-Out of 4 uploaded records only 3 records getting displayed in the grid.,assigned,open,
16581,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Observation,2020-06-09,,,,public,2020-06-09,Annexure 4 : H1 bid qty is displayed blank if we do not Upload Annexure 3 for that auction.,assigned,open,
16554,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-06-06,,,,public,2020-06-06,While uploading annex 1 it displays error Error! Only excel files can be uploaded. Please Try again.' file was in .xlsx format,assigned,open,
16552,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-06-06,,,,public,2020-06-06,Sanity of old auction: After re-initiating an auction Auction ref is displayed as 0 in Spotlite,assigned,open,
16547,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-06-06,,,,public,2020-06-06,"when we manually cancel yesterday order Today then in rejection reason it displays ""Token not loaded"".But in that case H2 bidder",assigned,open,
16546,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-06-06,,,,public,2020-06-06,1) On trading session end previous day order not got cancel it got stuck in provisional session.,assigned,open,
16545,NCDFI spotlite,poonamc,spotlite,normal,major,always,,Bug,2020-06-06,,,,public,2020-06-06,auction schedule sms is not received,assigned,open,
16534,NCDFI spotlite,ravinar,spotlite,high,major,always,,Bug,2020-06-06,,,,public,2020-06-06,Nafed multi party auction:- Token suspend done on 6 june for previous day auction then that auction and bids remains in open sta,assigned,open,
16530,NCDFI spotlite,ravinar,spotlite,high,major,always,,Bug,2020-06-05,,,,public,2020-06-05,Nafed multi party auction- Out of 10 auctions 2 auctions started late i.e after 2 mints of bid start time.,assigned,open,
16520,NCDFI spotlite,ravinar,spotlite,high,major,always,,Bug,2020-06-05,,,,public,2020-06-05,Nafed multi party auction:- If token suspended in provisional session then same auction data getting displayed in annexure IV wi,assigned,open,
16508,NCDFI spotlite,user19,spotlite,high,major,always,,Bug,2020-06-05,,,,public,2020-06-05,Auction order status is displayed CNL but bids on that auction are displayed in open and H1 margin is also block.,assigned,open,
16507,NCDFI spotlite,vinishak,spotlite,normal,minor,have not tried,,Bug,2020-06-05,,,,public,2020-06-05,"In schedule SMS, state which is not mapped to the contract is also displayed i.e. schedule was sent for contract codes : NFDMCKM",assigned,open,
16192,NCDFI spotlite,vinishak,vinishak,normal,major,have not tried,,Observation,2020-05-26,,,,public,2020-06-04,Utility : Show Price column not provided in Format 7.,assigned,open,
16434,NCDFI spotlite,ravinar,ravinar,normal,minor,always,,Observation,2020-06-03,,,,public,2020-06-04,"Qty to be offered in matching and Global H1 bidder accepted Qty round in annex 3 file has no validation Also, there is no valida",assigned,open,
16216,NCDFI spotlite,vinishak,vinishak,normal,major,have not tried,,Bug,2020-05-27,,,,public,2020-06-04,Trade Book : FAQ is displayed blank to initiator.,assigned,open,
16485,NCDFI spotlite,ravinar,spotlite,high,major,always,,Bug,2020-06-04,,,,public,2020-06-04,NAFED MULTI PARTY AUCTION-In order book for bidder 30030 status displayed as FILL instead of PFILL.,assigned,open,
16483,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-06-04,,,,public,2020-06-04,After crash recovery Bid session time displayed wrong on Auction watch screen & trade session was also not started.,assigned,open,
12290,NCDFI spotlite,pradipk,tradingdev,high,major,sometimes,,Bug,2020-02-17,,,,public,2020-06-04,"AuctionMarket: After trade generation,trade records are not getting displayed in trade book and in order book status of same rec",closed,open,
15952,NCDFI spotlite,pradipk,dineshp,normal,major,always,,Bug,2020-05-19,,,,public,2020-06-04,Nafed MultiParty: Trade is not getting generated as per uploaded file of final allocation qty.,closed,open,
15955,NCDFI spotlite,pradipk,user298,high,major,always,,Bug,2020-05-19,,,,public,2020-06-04,"Nafed MultiParty : After click on annex 2 button it shows error message ""Failed, Could not find a part of the path 'Z:\UAT\Email",closed,open,
16114,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Observation,2020-05-23,,,,public,2020-06-04,In 'Super H1' file in 'Unique No' field space is not getting trim.,closed,open,
16110,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Bug,2020-05-23,,,,public,2020-06-04,"While uploading the final allocation quantity, if we mention a record with zero quantity for rejection purpose then the file is",closed,fixed,
16482,NCDFI spotlite,user19,spotlite,normal,major,always,,Bug,2020-06-04,,,,public,2020-06-04,Even though confirmation session is not started then also in annexure 4 for that auction H1 data is getting displayed.,assigned,open,
16111,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Bug,2020-05-23,,,,public,2020-06-04,In Annexure 2 & 3 files: Sorting should be auction id wise and bid price wise. (As of now data sorting is according to bid price,closed,fixed,
16113,NCDFI spotlite,pradipk,spotlite,normal,minor,always,,Bug,2020-05-23,,,,public,2020-06-04,Sometimes Annexure 3 mail is not getting received.,closed,fixed,
16112,NCDFI spotlite,pradipk,pradipk,normal,minor,always,,Bug,2020-05-23,,,,public,2020-06-04,"Upload Utility:- After clicking on the ""send mail"" button auction schedule mail is not getting received"".",closed,fixed,
15988,NCDFI hostend,pradipk,dineshp,normal,minor,sometimes,,Bug,2020-05-20,,,,public,2020-06-04,"While login through member it shows error message ""Object reference not set to an instance of an object "".",closed,open,
16088,NCDFI hostend,pradipk,pradipk,none,minor,always,,Bug,2020-05-22,,,,public,2020-06-04,Nafed Multi Party Auction: Tradebook screen: Delta margin is getting displayed in trade margin column against sell side record a,closed,open,
16037,NCDFI hostend,pradipk,pradipk,normal,minor,always,,Bug,2020-05-21,,,,public,2020-06-04,Nafed Multi Party Auction: If we cancelled order then h1 bidder margin is getting release but all other member margin is getting,closed,open,
16333,NCDFI hostend,pradipk,dineshp,normal,major,always,,Bug,2020-05-30,,,,public,2020-06-04,Nafed Multi Party: If nafed allocates the qty for member whose trade is not generated through our system but for that member tr,closed,open,
16419,NCDFI hostend,pradipk,dineshp,high,major,always,,Bug,2020-06-02,,,,public,2020-06-04,Nafed Multi Party: If trade generates in our system on 1 June and FAQ upload on 2 June then margin is not getting released or bl,closed,open,
16481,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-06-04,,,,public,2020-06-04,While Final Allocation if we upload file twice for same Auction id (First time uploaded with zero qty & second same file was,assigned,open,
15928,NCDFI spotlite,user19,spotlite,high,major,always,,Bug,2020-05-19,,,,public,2020-06-04,After uploading Final Allocated qty then in winner list records is not getting updated it remains unapproved.,closed,fixed,
15751,NCDFI spotlite,user19,sumitp,high,major,always,,Bug,2020-05-14,,,,public,2020-06-04,While Uploading file Bid size was 60 but while placing bid it is accepting bid qty less than bid sizze,closed,open,
15895,NCDFI spotlite,user19,spotlite,high,major,always,,Bug,2020-05-18,,,,public,2020-06-04,Trade Book:- In tradeBook records are getting displayed twice.,closed,open,
15909,NCDFI spotlite,user19,spotlite,high,major,always,,Bug,2020-05-18,,,,public,2020-06-04,Trade Book:- Column are mismatch and data is not getting according to their respective column,closed,open,
16019,NCDFI spotlite,user19,spotlite,high,major,always,,Bug,2020-05-21,,,,public,2020-06-04,After uploading Final Allocated Qty trade was not generated according to uploaded qty.,closed,fixed,
16478,NCDFI spotlite,user19,spotlite,normal,major,always,,Bug,2020-06-04,,,,public,2020-06-04,While Final Allocation if we allocated zero qty record and or kept qty blank then bidder status is getting updated as Knock off,assigned,open,
16089,NCDFI spotlite,user19,dineshp,high,major,always,,Bug,2020-05-22,,,,public,2020-06-04,While final allocation if we change allocated qty then in order book pending Qty is not getting updated.,closed,open,
16196,NCDFI spotlite,user19,user19,normal,major,always,,Observation,2020-05-26,,,,public,2020-06-04,In auction schedule mail and sms Instead of Nafed commodity it displays Neml Commodity name.,closed,fixed,
16090,NCDFI spotlite,user19,tradingdev,high,major,always,,Bug,2020-05-22,,,,public,2020-06-04,After Final Allocation File is uploaded thaorder status is getting changed. Even though order is PFILL than alsoorder statu,closed,open,
15978,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-05-20,,,,public,2020-06-04,While provisional session if we have not upload Super H1 price than time gets exrtended if we upload file between that extende,closed,open,
16206,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-05-27,,,,public,2020-06-04,Even though member has no margin then also member trade got generated after final allocation,closed,open,
16049,NCDFI hostend,user19,user19,normal,major,always,,Bug,2020-05-22,,,,public,2020-06-04,"After Final Allocation,for one Bidder margin is getting block but record is not displayed in tradebook and winnerlist",closed,open,
16335,NCDFI hostend,user19,dineshp,high,major,always,,Bug,2020-05-30,,,,public,2020-06-04,Auction order status and Bid status is displayed wrong after uploading Final Allocated qty.,closed,open,
16316,NCDFI spotlite,ravinar,spotlite,high,major,always,,Bug,2020-05-30,,,,public,2020-06-04,Nafed multi party auction-In quick auction floor in state code warehouse name getting displayed.,closed,open,
16300,NCDFI spotlite,ravinar,tradingdev,normal,minor,always,,Observation,2020-05-29,,,,public,2020-06-04,Nafed Multi Party Auction:After super H1 and FAQ file upload 'file uploading...please wait' message still getting displayed.scre,closed,open,
